date,next_date,maturity,variance_swap_return_daily,straddle_return_daily,variance_swap_return_weekly,straddle_return_weekly,variance_swap_return_monthly,straddle_return_monthly
2005-12-02,2005-12-05,1m,,-0.022811474542182575,,-0.08053948906985374,,
2005-12-05,2005-12-06,1m,,-0.005350832912670356,,,,
2005-12-06,2005-12-07,1m,,0.024470232088799282,,,,
2005-12-07,2005-12-08,1m,,-0.03137651821862364,,,,
2005-12-08,2005-12-09,1m,,-0.04669809028621397,,,,
2005-12-09,2005-12-12,1m,,,,,,
2005-12-12,2005-12-13,1m,,,,,,
2005-12-13,2005-12-14,1m,,,,,,
2005-12-14,2005-12-15,1m,,,,,,
2005-12-15,2005-12-16,1m,,,,,,
2005-12-16,2005-12-19,1m,,,,,,
2005-12-19,2005-12-20,1m,,,,,,
2005-12-20,2005-12-21,1m,,,,,,
2005-12-21,2005-12-22,1m,,-0.037837837837837784,,-0.08707240278742276,,
2005-12-22,2005-12-23,1m,,-0.017398341088407654,,-0.06377202948661831,,
2005-12-23,2005-12-27,1m,0.133600663306215,0.027048849414614606,,0.06300457544717314,,
2005-12-27,2005-12-28,1m,,-0.04222788496541674,,0.09159299626918763,,
2005-12-28,2005-12-29,1m,-0.006579069438052865,-0.018348623853211232,,0.10862887061293043,,
2005-12-29,2005-12-30,1m,,-0.013280865715691204,,0.16763163630402414,,
2005-12-30,2006-01-03,1m,,0.11565782284014325,,0.17306016839302832,,
2006-01-03,2006-01-04,1m,,0.054670277760282104,,0.005770478043898042,,
2006-01-04,2006-01-05,1m,,-0.02728047740835482,,-0.04028625726332005,,
2006-01-05,2006-01-06,1m,,0.03389622351857535,,-0.0383267092987992,,
2006-01-06,2006-01-09,1m,,-0.00869342879059054,,-0.08342455387291445,,
2006-01-09,2006-01-10,1m,,-0.043445739574892395,,,,
2006-01-10,2006-01-11,1m,,0.006374298827128921,,,,
2006-01-11,2006-01-12,1m,,-0.025294374182294077,,,,
2006-01-12,2006-01-13,1m,,-0.01458852867830418,,,,
2006-01-13,2006-01-17,1m,,,,,,
2006-01-17,2006-01-18,1m,,,,,,
2006-01-18,2006-01-19,1m,-0.07985956083119305,-0.04134762633996947,,-0.01255866355419061,,
2006-01-19,2006-01-20,1m,,0.22173537042375302,,0.011258309689222302,,
2006-01-20,2006-01-23,1m,,-0.07508633448445956,,-0.13744193576901648,,
2006-01-23,2006-01-24,1m,-0.12199963096290989,-0.05502717391304346,,-0.08404320590157642,,
2006-01-24,2006-01-25,1m,,-0.03538838192744276,,-0.031819810114866245,,
2006-01-25,2006-01-26,1m,,-0.018225039619651162,,0.018103870227992397,,
2006-01-26,2006-01-27,1m,,0.04208557400046775,,0.11900275832544151,,
2006-01-27,2006-01-30,1m,,-0.017827331266396462,,0.010770545056190406,,
2006-01-30,2006-01-31,1m,,-0.0011494252873562871,,-0.019126475837848062,,
2006-01-31,2006-02-01,1m,,0.01435128696763699,,0.013577722489562611,,
2006-02-01,2006-02-02,1m,,0.07907348242811496,,-0.017540463265069615,,
2006-02-02,2006-02-03,1m,,-0.05870705340896931,,-0.10569628266287918,,
2006-02-03,2006-02-06,1m,,-0.04687847145078883,,-0.07942417695552959,,
2006-02-06,2006-02-07,1m,,0.03215416227022794,,,,
2006-02-07,2006-02-08,1m,,-0.01679064824654608,,,,
2006-02-08,2006-02-09,1m,,-0.017751479289940697,,,,
2006-02-09,2006-02-10,1m,,-0.03105453747393838,,,,
2006-02-10,2006-02-13,1m,,,,,,
2006-02-13,2006-02-14,1m,,,,,,
2006-02-14,2006-02-15,1m,,,,,,
2006-02-15,2006-02-16,1m,,-0.008012820512820484,,-0.09005043630643841,,
2006-02-16,2006-02-17,1m,0.051909823954813694,-0.008444619010212095,,-0.10832419621465596,,
2006-02-17,2006-02-21,1m,-0.05192513163287593,-0.046801872074883066,,-0.1291310873953467,,
2006-02-21,2006-02-22,1m,,-0.002974191691451522,,-0.022555308890169545,,
2006-02-22,2006-02-23,1m,,-0.02657004830917875,,-0.01354581414723413,,
2006-02-23,2006-02-24,1m,,-0.027934073594582776,,0.02054902854418634,,
2006-02-24,2006-02-27,1m,,-0.031582159385648234,,0.034878118223725524,,
2006-02-27,2006-02-28,1m,0.12963031855790308,0.06984924623115574,,0.06955764847412994,,
2006-02-28,2006-03-01,1m,,0.006215789961963036,,-0.034185415322068244,,
2006-03-01,2006-03-02,1m,,0.007074637424831831,,-0.0754848028396938,,
2006-03-02,2006-03-03,1m,0.01958123861035066,-0.014285714285714457,,-0.08137787907568932,,
2006-03-03,2006-03-06,1m,,0.0008702378650164988,,-0.0440692859705453,,
2006-03-06,2006-03-07,1m,,-0.03392210144927543,,,,
2006-03-07,2006-03-08,1m,,-0.036811201445347774,,,,
2006-03-08,2006-03-09,1m,,0.000655307994757548,,,,
2006-03-09,2006-03-10,1m,,0.025747736211469974,,,,
2006-03-10,2006-03-13,1m,,,,,,
2006-03-13,2006-03-14,1m,,,,,,
2006-03-14,2006-03-15,1m,,,,,,
2006-03-15,2006-03-16,1m,,,,,,
2006-03-16,2006-03-17,1m,,,,,,
2006-03-17,2006-03-20,1m,,,,,,
2006-03-20,2006-03-21,1m,,,,,,
2006-03-21,2006-03-22,1m,,,,,,
2006-03-22,2006-03-23,1m,,-0.02782608695652178,,-0.10172014922255714,,
2006-03-23,2006-03-24,1m,,-0.022811572700296767,,-0.03197033344509272,,
2006-03-24,2006-03-27,1m,-0.04822552497102095,-0.030608435983575877,,-0.0232852079715973,,
2006-03-27,2006-03-28,1m,0.015981308612424305,-0.008256936433732154,,-0.043762200152332176,,
2006-03-28,2006-03-29,1m,,-0.016462388848834664,,-0.030675867800075345,,
2006-03-29,2006-03-30,1m,0.06821555271904711,0.047661469933184764,,-0.011638325636026462,,
2006-03-30,2006-03-31,1m,0.00482819008436608,-0.01404427517257767,,-0.05986923728975766,,
2006-03-31,2006-04-03,1m,,-0.050931895440159414,,0.021499017656879598,,
2006-04-03,2006-04-04,1m,,0.005315293549166489,,0.01796629727677689,,
2006-04-04,2006-04-05,1m,,0.002854306279473917,,0.09360944448526104,,
2006-04-05,2006-04-06,1m,0.007220637346916359,-0.0034632034632035014,,0.03329571365343839,,
2006-04-06,2006-04-07,1m,,0.07129012719563899,,-0.02266825741673351,,
2006-04-07,2006-04-10,1m,,-0.05421412300683359,,,,
2006-04-10,2006-04-11,1m,,0.08001836863555511,,,,
2006-04-11,2006-04-12,1m,,-0.05245418158837167,,,,
2006-04-12,2006-04-13,1m,,-0.057436287561810406,,,,
2006-04-13,2006-04-17,1m,,,,,,
2006-04-17,2006-04-18,1m,,,,,,
2006-04-18,2006-04-19,1m,,,,,,
2006-04-19,2006-04-20,1m,-0.005653019131101167,-0.004975124378109541,,-0.1456782809222436,,
2006-04-20,2006-04-21,1m,,-0.028304164152082034,,-0.12515227613615565,,
2006-04-21,2006-04-24,1m,,-0.054694176535221684,,-0.11838072838110521,,
2006-04-24,2006-04-25,1m,,-0.05258429658022401,,-0.050174779433038795,,
2006-04-25,2006-04-26,1m,-0.026098994592755775,-0.013392857142857206,,0.012759385964230898,,
2006-04-26,2006-04-27,1m,0.010873612497218188,0.018931426167438037,,0.02067063441073141,,
2006-04-27,2006-04-28,1m,,-0.02078298695021752,,-0.023026609263080405,,
2006-04-28,2006-05-01,1m,,0.018438844499077955,,0.05713713695058544,,
2006-05-01,2006-05-02,1m,,0.010190217391304435,,0.03262605999692723,,
2006-05-02,2006-05-03,1m,,-0.005685898970552938,,0.013019656954251217,,
2006-05-03,2006-05-04,1m,,-0.024691358024691357,,-0.0247831765924423,,
2006-05-04,2006-05-05,1m,,0.05956485554630819,,0.08933171349889334,,
2006-05-05,2006-05-08,1m,,-0.005174963035978419,,0.1657730758978219,,
2006-05-08,2006-05-09,1m,,-0.008990197784351062,,,,
2006-05-09,2006-05-10,1m,-0.05288293885485007,-0.042790697674418454,,,,
2006-05-10,2006-05-11,1m,,0.0894342762063225,,,,
2006-05-11,2006-05-12,1m,,0.1339173967459324,,,,
2006-05-12,2006-05-15,1m,,,,,,
2006-05-15,2006-05-16,1m,,,,,,
2006-05-16,2006-05-17,1m,,,,,,
2006-05-17,2006-05-18,1m,,0.0012269938650306678,,-0.05106986169399703,,
2006-05-18,2006-05-19,1m,-0.005755915654747534,-0.01558405737139723,,-0.0503743991503039,,
2006-05-19,2006-05-22,1m,,-0.016606086522699792,,-0.06915183300407836,,
2006-05-22,2006-05-23,1m,,0.010825439783491264,,0.14995240268214463,,
2006-05-23,2006-05-24,1m,-0.09936815360494844,-0.031455961653684916,,0.06237561004884846,,
2006-05-24,2006-05-25,1m,,0.0019607843137254832,,0.09349530519842932,,
2006-05-25,2006-05-26,1m,,-0.03504941848926302,,0.058148032854123094,,
2006-05-26,2006-05-30,1m,0.6664696263440306,0.2148664343786295,,0.23744121981504673,,
2006-05-30,2006-05-31,1m,,-0.06615587676657131,,0.014165928483666487,,
2006-05-31,2006-06-01,1m,-0.15906841827496898,-0.0030848329048844825,,0.06240304821605898,,
2006-06-01,2006-06-02,1m,,-0.030427631578947345,,0.07677048361903448,,
2006-06-02,2006-06-05,1m,0.3163922700026358,0.12845234085550694,,0.05445048554438997,,
2006-06-05,2006-06-06,1m,,-0.004335619602686691,,,,
2006-06-06,2006-06-07,1m,,-0.021739130434782594,,,,
2006-06-07,2006-06-08,1m,,0.010396975425331023,,,,
2006-06-08,2006-06-09,1m,,-0.05052555748387311,,,,
2006-06-09,2006-06-12,1m,,,,,,
2006-06-12,2006-06-13,1m,,,,,,
2006-06-13,2006-06-14,1m,,,,,,
2006-06-14,2006-06-15,1m,,,,,,
2006-06-15,2006-06-16,1m,,,,,,
2006-06-16,2006-06-19,1m,,,,,,
2006-06-19,2006-06-20,1m,,,,,,
2006-06-20,2006-06-21,1m,,,,,,
2006-06-21,2006-06-22,1m,0.016061229511462827,-0.025198938992042508,,-0.08205851721140225,,
2006-06-22,2006-06-23,1m,-0.01268039606508864,-0.0031274798114175884,,0.0034837329618181306,,
2006-06-23,2006-06-26,1m,,-0.056631617782696875,,-0.00857599368636847,,
2006-06-26,2006-06-27,1m,0.07862554379756492,0.023253611176888622,,0.045693546607050335,,
2006-06-27,2006-06-28,1m,,-0.02142351274787535,,0.03129321694530394,,
2006-06-28,2006-06-29,1m,,0.06564201088696775,,0.03640755467450574,,
2006-06-29,2006-06-30,1m,,-0.015107753832481974,,-0.038718333050195564,,
2006-06-30,2006-07-03,1m,,-0.004992593405387602,,-0.06078886957137014,,
2006-07-03,2006-07-05,1m,0.08632491583658375,0.009162303664921323,,-0.11677671596418188,,
2006-07-05,2006-07-06,1m,,-0.01657060518732001,,-0.03780929132983978,,
2006-07-06,2006-07-07,1m,,-0.011602989599121982,,0.17954561107136624,,
2006-07-07,2006-07-10,1m,,-0.03772037720377208,,0.138896682596271,,
2006-07-10,2006-07-11,1m,,-0.06430654320356066,,,,
2006-07-11,2006-07-12,1m,,0.09938971229293814,,,,
2006-07-12,2006-07-13,1m,,0.20558202859087826,,,,
2006-07-13,2006-07-14,1m,,-0.04566464775262968,,,,
2006-07-14,2006-07-17,1m,,,,,,
2006-07-17,2006-07-18,1m,,,,,,
2006-07-18,2006-07-19,1m,,,,,,
2006-07-19,2006-07-20,1m,,0.0012919896640826156,,0.02098636212982414,,
2006-07-20,2006-07-21,1m,0.11710536612083966,0.02675851106106797,,0.02354871082678431,,
2006-07-21,2006-07-24,1m,,0.010559921414538431,,0.02533398394988554,,
2006-07-24,2006-07-25,1m,-0.038725700704877575,0.007693805999220649,,-0.0030068861165629714,,
2006-07-25,2006-07-26,1m,,-0.024785323965651695,,-0.04240025540210357,,
2006-07-26,2006-07-27,1m,8.644121531053983e-05,0.0038049117952267952,,-0.03071063479349842,,
2006-07-27,2006-07-28,1m,,0.028549382716049676,,-0.02567340509461231,,
2006-07-28,2006-07-31,1m,,-0.017372584359667598,,-0.09519320040112912,,
2006-07-31,2006-08-01,1m,-0.02904971373474219,-0.0321223709369024,,-0.08868176120262465,,
2006-08-01,2006-08-02,1m,,-0.012880674200344777,,-0.09901319273422164,,
2006-08-02,2006-08-03,1m,,0.009021512838306878,,-0.11612667456142953,,
2006-08-03,2006-08-04,1m,,-0.04483929714032586,,-0.17968250250385878,,
2006-08-04,2006-08-07,1m,,-0.010301109350237758,,-0.1718243544817911,,
2006-08-07,2006-08-08,1m,,-0.04309500489715956,,,,
2006-08-08,2006-08-09,1m,,-0.031630170316301665,,,,
2006-08-09,2006-08-10,1m,,-0.06353322528363015,,,,
2006-08-10,2006-08-11,1m,,-0.03568943234914013,,,,
2006-08-11,2006-08-14,1m,,,,,,
2006-08-14,2006-08-15,1m,,,,,,
2006-08-15,2006-08-16,1m,,,,,,
2006-08-16,2006-08-17,1m,,-0.0586419753086419,,-0.1637365686086343,,
2006-08-17,2006-08-18,1m,,-0.023275068997240078,,-0.12579857765804717,,
2006-08-18,2006-08-21,1m,-0.015549440593233488,-0.038019706801249664,,-0.12737792263302417,,
2006-08-21,2006-08-22,1m,,-0.018630647414997648,,-0.11588750665025617,,
2006-08-22,2006-08-23,1m,-0.0038942297407646986,-0.03657627434535449,,-0.11535393996236534,,
2006-08-23,2006-08-24,1m,,-0.015936254980079778,,-0.09896379827153103,,
2006-08-24,2006-08-25,1m,,-0.02503963443066326,,-0.09820335576606648,,
2006-08-25,2006-08-28,1m,,-0.025352649637819358,,-0.06269235815604698,,
2006-08-28,2006-08-29,1m,,-0.018038385684737035,,-0.05757657140027925,,
2006-08-29,2006-08-30,1m,-0.03571505062268321,-0.01872659176029967,,0.01621680198024262,,
2006-08-30,2006-08-31,1m,,-0.015105740181268978,,0.015304169019326607,,
2006-08-31,2006-09-01,1m,,0.013352408202193633,,-0.030654611230476088,,
2006-09-01,2006-09-05,1m,,-0.02003306428085172,,,,
2006-09-05,2006-09-06,1m,,0.05885089555710632,,,,
2006-09-06,2006-09-07,1m,,-0.01960784313725472,,,,
2006-09-07,2006-09-08,1m,,-0.05968798483020188,,,,
2006-09-08,2006-09-11,1m,,,,,,
2006-09-11,2006-09-12,1m,,,,,,
2006-09-12,2006-09-13,1m,,,,,,
2006-09-13,2006-09-14,1m,,,,,,
2006-09-14,2006-09-15,1m,,,,,,
2006-09-15,2006-09-18,1m,,,,,,
2006-09-18,2006-09-19,1m,,,,,,
2006-09-19,2006-09-20,1m,,,,,,
2006-09-20,2006-09-21,1m,,0.056122448979591955,,0.07050530792153922,,
2006-09-21,2006-09-22,1m,,0.0025672508092420276,,0.019065861721867545,,
2006-09-22,2006-09-25,1m,,-0.02941805733846803,,-0.003460370420111315,,
2006-09-25,2006-09-26,1m,,0.04016133679055023,,-0.014862104635304463,,
2006-09-26,2006-09-27,1m,,0.001447352550958847,,-0.07316114608917762,,
2006-09-27,2006-09-28,1m,-0.020061708868389316,0.005374121537825571,,0.02349215943254637,,
2006-09-28,2006-09-29,1m,,-0.0195942830797603,,0.047600498009405405,,
2006-09-29,2006-10-02,1m,,-0.04052280120997653,,-0.014808571803884379,,
2006-10-02,2006-10-03,1m,,-0.02139391265990309,,-0.015228270562528652,,
2006-10-03,2006-10-04,1m,,0.10588103756708422,,-0.027045395908841252,,
2006-10-04,2006-10-05,1m,,0.029055690072639084,,-0.1320998630611611,,
2006-10-05,2006-10-06,1m,,-0.07800033476538515,,-0.11380715751446137,,
2006-10-06,2006-10-09,1m,,-0.04093154551870137,,-0.06635006485998528,,
2006-10-09,2006-10-10,1m,,-0.033137051148828145,,,,
2006-10-10,2006-10-11,1m,,-0.013526119402985093,,,,
2006-10-11,2006-10-12,1m,,0.05074506645187249,,,,
2006-10-12,2006-10-13,1m,,-0.028625727521083166,,,,
2006-10-13,2006-10-16,1m,,,,,,
2006-10-16,2006-10-17,1m,,,,,,
2006-10-17,2006-10-18,1m,,,,,,
2006-10-18,2006-10-19,1m,-0.10908259403588205,-0.06528662420382159,,-0.09375394497404481,,
2006-10-19,2006-10-20,1m,,-0.04169151854944542,,-0.06934971328524736,,
2006-10-20,2006-10-23,1m,,0.03555284056200381,,-0.027452665081499527,,
2006-10-23,2006-10-24,1m,,-0.032367573895229707,,-0.08497383163498441,,
2006-10-24,2006-10-25,1m,,0.009670487106017145,,-0.08977224978630687,,
2006-10-25,2006-10-26,1m,,-0.04011579818031452,,-0.06826373152275363,,
2006-10-26,2006-10-27,1m,,0.0014506769825917143,,-0.0650737663788549,,
2006-10-27,2006-10-30,1m,,-0.02569477719214186,,-0.10795354563270992,,
2006-10-30,2006-10-31,1m,,-0.03744186046511622,,-0.02471223501650052,,
2006-10-31,2006-11-01,1m,0.07103054791824004,0.033528819382738106,,0.04964651754652496,,
2006-11-01,2006-11-02,1m,,-0.0368294635708567,,-0.019657229491869863,,
2006-11-02,2006-11-03,1m,,-0.044480202287224935,,0.019963569666144928,,
2006-11-03,2006-11-06,1m,,0.0652225100070638,,0.032936888568187876,,
2006-11-06,2006-11-07,1m,,0.0359463487332341,,,,
2006-11-07,2006-11-08,1m,,-0.034710743801652955,,,,
2006-11-08,2006-11-09,1m,,0.002097315436241587,,,,
2006-11-09,2006-11-10,1m,-0.06794937692537428,-0.0323265691363851,,,,
2006-11-10,2006-11-13,1m,,,,,,
2006-11-13,2006-11-14,1m,,,,,,
2006-11-14,2006-11-15,1m,,,,,,
2006-11-15,2006-11-16,1m,,-0.031932773109243806,,-0.14457694961708217,,
2006-11-16,2006-11-17,1m,,-0.05782848151062181,,-0.10695944291344493,,
2006-11-17,2006-11-20,1m,,-0.054540790148794205,,0.10901815720482605,,
2006-11-20,2006-11-21,1m,,-0.025964010282776395,,0.10032812645025696,,
2006-11-21,2006-11-22,1m,0.013024020563668692,0.018421733505821436,,0.15461384596064223,,
2006-11-22,2006-11-24,1m,,0.010638297872340496,,0.13808148450317875,,
2006-11-24,2006-11-27,1m,0.2935704298584336,0.17003120733372334,,0.14941756332472897,,
2006-11-27,2006-11-28,1m,,-0.06194920772737145,,-0.014330485566087375,,
2006-11-28,2006-11-29,1m,,0.022090968282020063,,0.07840852431694194,,
2006-11-29,2006-11-30,1m,,0.003839441535776311,,0.028354130147024627,,
2006-11-30,2006-12-01,1m,0.07271418247788608,0.02070495439980302,,0.09169123336106974,,
2006-12-01,2006-12-04,1m,,0.0033465024401579946,,-0.0005833036722251988,,
2006-12-04,2006-12-05,1m,-0.01663633985288404,0.026309483874059403,,,,
2006-12-05,2006-12-06,1m,,-0.02534944325989097,,,,
2006-12-06,2006-12-07,1m,,0.06566666666666654,,,,
2006-12-07,2006-12-08,1m,,-0.06556951061065397,,,,
2006-12-08,2006-12-11,1m,,,,,,
2006-12-11,2006-12-12,1m,,,,,,
2006-12-12,2006-12-13,1m,,,,,,
2006-12-13,2006-12-14,1m,,,,,,
2006-12-14,2006-12-15,1m,,,,,,
2006-12-15,2006-12-18,1m,,,,,,
2006-12-18,2006-12-19,1m,,,,,,
2006-12-19,2006-12-20,1m,,,,,,
2006-12-20,2006-12-21,1m,,0.0035842293906811484,,-0.05366626591558803,,
2006-12-21,2006-12-22,1m,0.11948473146222494,-0.002188442656887557,,-0.06642974152704494,,
2006-12-22,2006-12-26,1m,,-0.04988610478359912,,-0.1274722602068834,,
2006-12-26,2006-12-27,1m,,-0.001495628163828977,,-0.13382266596156528,,
2006-12-27,2006-12-28,1m,0.011600350255422498,-0.0038693035253652974,,-0.10810167217952034,,
2006-12-28,2006-12-29,1m,,-0.009951400138856648,,-0.1441273720312412,,
2006-12-29,2007-01-03,1m,,-0.06743144935646328,,-0.15358663717579252,,
2007-01-03,2007-01-04,1m,,-0.05680119581464882,,-0.11364808197614361,,
2007-01-04,2007-01-05,1m,,0.02815479528883924,,-0.068218813735313,,
2007-01-05,2007-01-08,1m,,-0.04410517387616608,,-0.1014562678372261,,
2007-01-08,2007-01-09,1m,,-0.02089360334297663,,,,
2007-01-09,2007-01-10,1m,,-0.02342760658505727,,,,
2007-01-10,2007-01-11,1m,,-0.00845828527489445,,,,
2007-01-11,2007-01-12,1m,,-0.008520390175108528,,,,
2007-01-12,2007-01-16,1m,,,,,,
2007-01-16,2007-01-17,1m,,,,,,
2007-01-17,2007-01-18,1m,-0.017226758730330527,-0.047308319738988414,,-0.07582667196781133,,
2007-01-18,2007-01-19,1m,,-0.017441172992787024,,0.12700093225570655,,
2007-01-19,2007-01-22,1m,,-0.04433617539585888,,0.09577954008197419,,
2007-01-22,2007-01-23,1m,-0.09132894903127287,-0.023545786696050452,,0.13787198052833582,,
2007-01-23,2007-01-24,1m,,0.05799950847874169,,0.15060182541365036,,
2007-01-24,2007-01-25,1m,,0.16177818515123765,,0.09645805234008205,,
2007-01-25,2007-01-26,1m,,-0.044661074586261784,,-0.02460292040034429,,
2007-01-26,2007-01-29,1m,,-0.007626033298404944,,-0.011326757218511571,,
2007-01-29,2007-01-30,1m,,-0.012621789193976829,,-0.020057289038340954,,
2007-01-30,2007-01-31,1m,,0.008213314824454976,,-0.04188316338594913,,
2007-01-31,2007-02-01,1m,0.017552511246179625,0.03350515463917514,,-0.0673302957560307,,
2007-02-01,2007-02-02,1m,,-0.031657923630596385,,-0.12638825800382653,,
2007-02-02,2007-02-05,1m,,-0.01638924455825841,,-0.05759486622126178,,
2007-02-05,2007-02-06,1m,,-0.03461327147304816,,,,
2007-02-06,2007-02-07,1m,,-0.01856435643564358,,,,
2007-02-07,2007-02-08,1m,,-0.03193785066896848,,,,
2007-02-08,2007-02-09,1m,0.12108505045698892,0.044595098892897145,,,,
2007-02-09,2007-02-12,1m,,,,,,
2007-02-12,2007-02-13,1m,,,,,,
2007-02-13,2007-02-14,1m,,,,,,
2007-02-14,2007-02-15,1m,,-0.006779661016949268,,,,
2007-02-15,2007-02-16,1m,-0.08483749995329881,-0.058219835027814915,,,,
2007-02-16,2007-02-20,1m,,-0.018108148666900137,,,,
2007-02-20,2007-02-21,1m,,-0.032904490889090865,,,,
2007-02-21,2007-02-22,1m,,,,,,
2007-02-22,2007-02-23,1m,,,,,,
2007-02-23,2007-02-26,1m,,,,,,
2007-02-26,2007-02-27,1m,,,,,,
2007-02-27,2007-02-28,1m,,,,,,
2007-02-28,2007-03-01,1m,,,,,,
2007-03-01,2007-03-02,1m,0.13567715777074518,0.04633929453611296,,-0.10216917045696161,,-0.054672306128112906
2007-03-02,2007-03-05,1m,,0.042911663408731204,,-0.16569821420772643,,-0.14573851388951012
2007-03-05,2007-03-06,1m,,-0.11253927449300183,,-0.24851815326558016,,-0.16357865771921937
2007-03-06,2007-03-07,1m,-0.10789819506170772,-0.05305209332054972,,0.0019737646312968254,,-0.09262293678837155
2007-03-07,2007-03-08,1m,,-0.020962732919254767,,0.04744180365463397,,-0.05041433663864389
2007-03-08,2007-03-09,1m,,-0.02769796575106309,,0.009658324131766203,,-0.07588724186697897
2007-03-09,2007-03-12,1m,,-0.0606166783461809,,0.0476288253817874,,-0.09800497296652627
2007-03-12,2007-03-13,1m,,0.18327856882073723,,0.0749365844060977,,-0.03621061750254715
2007-03-13,2007-03-14,1m,-0.0923725039619171,-0.01008104368452234,,-0.1498959808627707,,-0.20983529676215448
2007-03-14,2007-03-15,1m,-0.10603033044531196,-0.05627871362940284,,-0.02832715421809367,,-0.23419242683765296
2007-03-15,2007-03-16,1m,,0.008867667121418732,,0.08018006773009594,,
2007-03-16,2007-03-19,1m,,-0.03613047411270143,,0.0714529437588264,,
2007-03-19,2007-03-20,1m,,-0.06421468791182472,,0.0733847943210724,,
2007-03-20,2007-03-21,1m,0.004447050465585578,0.1314819689391944,,0.13739126548195502,,
2007-03-21,2007-03-22,1m,,0.049107142857142794,,0.07481717296213196,,
2007-03-22,2007-03-23,1m,-0.03438921666164174,0.0007166990887683689,,0.01829556896286303,,
2007-03-23,2007-03-26,1m,,-0.034392598551890696,,-0.03526922966471415,,
2007-03-26,2007-03-27,1m,,-0.008413342571513271,,-0.055316073902234225,,
2007-03-27,2007-03-28,1m,0.19970430719316346,0.06923297902901471,,-0.027168431994412788,,
2007-03-28,2007-03-29,1m,-0.01498705800680944,-0.006062443164595477,,-0.12405438492643191,,
2007-03-29,2007-03-30,1m,,-0.051923408659651504,,-0.12664566086065598,,
2007-03-30,2007-04-02,1m,-0.11079389710901599,-0.05445765894661536,,-0.12231818701133088,,
2007-04-02,2007-04-03,1m,,0.021131805157593053,,-0.11907996080202025,,
2007-04-03,2007-04-04,1m,,-0.0372537546323386,,-0.13408447583696437,,
2007-04-04,2007-04-05,1m,-0.07506450607125714,-0.009002770083102574,,-0.12745832523062037,,
2007-04-05,2007-04-09,1m,,-0.04722568578553632,,-0.1552748776280753,,
2007-04-09,2007-04-10,1m,,-0.05096905983757638,,,,
2007-04-10,2007-04-11,1m,,0.0037390943082677985,,,,
2007-04-11,2007-04-12,1m,,-0.029886636894538077,,,,
2007-04-12,2007-04-13,1m,,-0.04059567523459806,,,,
2007-04-13,2007-04-16,1m,,,,,,
2007-04-16,2007-04-17,1m,,,,,,
2007-04-17,2007-04-18,1m,,,,,,
2007-04-18,2007-04-19,1m,,0.0071428571428571175,,0.17009822090700702,,
2007-04-19,2007-04-20,1m,,0.050764708812833126,,0.10390012832552249,,
2007-04-20,2007-04-23,1m,,0.021725374393588126,,-0.006704990535341007,,
2007-04-23,2007-04-24,1m,-0.028791067595274722,-0.009572649572649472,,0.061594667540504015,,
2007-04-24,2007-04-25,1m,,0.0926195325380661,,0.010638885769070322,,
2007-04-25,2007-04-26,1m,,-0.049836065573770405,,-0.06648185693268621,,
2007-04-26,2007-04-27,1m,,-0.054516514126541904,,0.018304217420055065,,
2007-04-27,2007-04-30,1m,0.24391220138561032,0.09197992420362588,,0.09151427459406511,,
2007-04-30,2007-05-01,1m,,-0.057112451223838345,,-0.03126661915344555,,
2007-05-01,2007-05-02,1m,,0.00924293677640664,,0.011108636407833113,,
2007-05-02,2007-05-03,1m,,0.036461850101283,,-0.036370056293258776,,
2007-05-03,2007-05-04,1m,,0.013458162668226858,,-0.04864092203892233,,
2007-05-04,2007-05-07,1m,,-0.030853348955282134,,-0.03985865111358403,,
2007-05-07,2007-05-08,1m,,-0.015867768595041576,,,,
2007-05-08,2007-05-09,1m,,-0.038148148148148264,,,,
2007-05-09,2007-05-10,1m,,0.023263542705217466,,,,
2007-05-10,2007-05-11,1m,,0.02281368821292773,,,,
2007-05-11,2007-05-14,1m,,,,,,
2007-05-14,2007-05-15,1m,,,,,,
2007-05-15,2007-05-16,1m,,,,,,
2007-05-16,2007-05-17,1m,,-0.039800995024875885,,-0.08520049616152431,,0.09534904730499884
2007-05-17,2007-05-18,1m,,0.019577769758209795,,-0.024440141414167376,,0.029020085275557835
2007-05-18,2007-05-21,1m,,-0.025302114803625098,,-0.09792888281133885,,-0.03472403525473227
2007-05-21,2007-05-22,1m,,-0.046962083142987776,,-0.10499854338880225,,0.12893164032941254
2007-05-22,2007-05-23,1m,-0.014440688391519685,0.005921539600296066,,-0.05702623019944981,,0.16876694909660453
2007-05-23,2007-05-24,1m,0.13920111750786202,0.023974763406940047,,-0.08168535461128323,,0.22281961562308825
2007-05-24,2007-05-25,1m,,-0.05722683264177053,,-0.06640025200715138,,0.17267546640813183
2007-05-25,2007-05-29,1m,,-0.03294096176658423,,-0.030304404583530353,,0.3546919448862492
2007-05-29,2007-05-30,1m,,0.0041209995615958395,,0.006830952930142072,,0.27091559118255454
2007-05-30,2007-05-31,1m,-0.027738737795986346,-0.020383693045563533,,0.021528856489595544,,0.23268432142413453
2007-05-31,2007-06-01,1m,0.00349868178360091,0.04101855052425374,,0.25134159066681416,,0.27878197716074615
2007-06-01,2007-06-04,1m,,-0.020776312515551232,,0.14605368562469903,,0.21677037211112316
2007-06-04,2007-06-05,1m,-0.03083885937480646,0.004093426438718906,,0.1387282094744079,,0.2009336155797762
