date,next_date,maturity,variance_swap_return_daily,straddle_return_daily
2008-04-03,2008-04-04,1m,,-0.05599211528728576
2008-04-04,2008-04-07,1m,,-0.05944751381215463
2008-04-07,2008-04-08,1m,,-0.029008527002173268
2008-04-08,2008-04-09,1m,0.02139290641444025,-0.0073154511194858385
2008-04-09,2008-04-10,1m,,-0.05408970976253291
2008-04-10,2008-04-11,1m,,0.047040288093630256
2008-04-11,2008-04-14,1m,,
2008-04-14,2008-04-15,1m,,
2008-04-15,2008-04-16,1m,,
2008-04-16,2008-04-17,1m,,-0.004950495049505066
2008-04-17,2008-04-18,1m,,0.053424785367674366
2008-04-18,2008-04-21,1m,,-0.038989471612713045
2008-04-21,2008-04-22,1m,0.024562099776850976,-0.0038905775075989135
2008-04-22,2008-04-23,1m,,-0.05479807510851109
2008-04-23,2008-04-24,1m,,-0.008940852819807499
2008-04-24,2008-04-25,1m,,-0.01076488680482024
2008-04-25,2008-04-28,1m,,-0.05073897956560869
2008-04-28,2008-04-29,1m,0.02184690153533575,-0.010247197834172495
2008-04-29,2008-04-30,1m,,-0.0198619802616935
2008-04-30,2008-05-01,1m,,0.01808473992421633
2008-05-01,2008-05-02,1m,,-0.05803869246164106
2008-05-02,2008-05-05,1m,,-0.03374103753690416
2008-05-05,2008-05-06,1m,,-0.0020470829068576224
2008-05-06,2008-05-07,1m,,0.10337078651685405
2008-05-07,2008-05-08,1m,,-0.04463472399344126
2008-05-08,2008-05-09,1m,,-0.01703925845147214
2008-05-09,2008-05-12,1m,,
2008-05-12,2008-05-13,1m,,
2008-05-13,2008-05-14,1m,,
2008-05-14,2008-05-15,1m,,
2008-05-15,2008-05-16,1m,,
2008-05-16,2008-05-19,1m,,
2008-05-19,2008-05-20,1m,,
2008-05-20,2008-05-21,1m,,
2008-05-21,2008-05-22,1m,,-0.051490514905149
2008-05-22,2008-05-23,1m,0.1129929138004202,0.026542862502344722
2008-05-23,2008-05-27,1m,,-0.03521500619359408
2008-05-27,2008-05-28,1m,-0.0887432776215864,-0.02796610169491509
2008-05-28,2008-05-29,1m,,-0.049300889776647816
2008-05-29,2008-05-30,1m,,-0.05189393939393938
2008-05-30,2008-06-02,1m,,0.045311887014515495
2008-06-02,2008-06-03,1m,,-0.0349755547198195
2008-06-03,2008-06-04,1m,0.05159108159373016,0.023956390761727064
2008-06-04,2008-06-05,1m,,0.021966911764705888
2008-06-05,2008-06-06,1m,0.820216068838822,0.25894163345608634
2008-06-06,2008-06-09,1m,,-0.06517016654598118
2008-06-09,2008-06-10,1m,-0.062645022969816,-0.043931496649292634
2008-06-10,2008-06-11,1m,,-0.006503378378378333
2008-06-11,2008-06-12,1m,,-0.040465039848820994
2008-06-12,2008-06-13,1m,,-0.03864734299516903
2008-06-13,2008-06-16,1m,,-0.05763268283786249
2008-06-16,2008-06-17,1m,,-0.030505679736167024
2008-06-17,2008-06-18,1m,0.08676260738544705,0.016034451163642993
2008-06-18,2008-06-19,1m,,-0.04409448818897632
2008-06-19,2008-06-20,1m,0.17576113844905872,0.038060662841082005
2008-06-20,2008-06-23,1m,,-0.07319381053100282
2008-06-23,2008-06-24,1m,,-0.03341438992990986
2008-06-24,2008-06-25,1m,,-0.04164015962061196
2008-06-25,2008-06-26,1m,0.4452287103726442,0.17338451695457446
2008-06-26,2008-06-27,1m,,-0.0487325174825175
2008-06-27,2008-06-30,1m,,-0.05808165548098432
2008-06-30,2008-07-01,1m,,-0.015046036379968597
2008-07-01,2008-07-02,1m,0.2171464790999893,0.06546268995237003
2008-07-02,2008-07-03,1m,-0.10618630826796038,-0.05712193335774429
2008-07-03,2008-07-07,1m,,-0.05539222420662182
2008-07-07,2008-07-08,1m,,-0.02671290903314605
2008-07-08,2008-07-09,1m,,0.09691060730647227
2008-07-09,2008-07-10,1m,0.005721207915633908,0.025742949081960953
2008-07-10,2008-07-11,1m,,0.03205699020480868
2008-07-11,2008-07-14,1m,,
2008-07-14,2008-07-15,1m,,
2008-07-15,2008-07-16,1m,,
2008-07-16,2008-07-17,1m,-0.029543775540736283,0.015060240963855387
2008-07-17,2008-07-18,1m,,-0.03266883287959954
2008-07-18,2008-07-21,1m,,-0.08991831710864928
2008-07-21,2008-07-22,1m,,-0.03872784884403235
2008-07-22,2008-07-23,1m,,0.019422920065252924
2008-07-23,2008-07-24,1m,0.26474733753772095,0.07240532959326784
2008-07-24,2008-07-25,1m,,-0.0505564461792245
2008-07-25,2008-07-28,1m,0.10919274294192705,0.016004813477737523
2008-07-28,2008-07-29,1m,,0.0187439743503508
2008-07-29,2008-07-30,1m,-0.014762557573565038,0.05505996629993071
2008-07-30,2008-07-31,1m,,0.028500178126113163
2008-07-31,2008-08-01,1m,-0.020877076564849162,-0.03697458749849447
2008-08-01,2008-08-04,1m,,-0.018968669998780774
2008-08-04,2008-08-05,1m,,0.07370734473957818
2008-08-05,2008-08-06,1m,,-0.050552306692657534
2008-08-06,2008-08-07,1m,,0.046498386790662316
2008-08-07,2008-08-08,1m,,0.11569069652902009
2008-08-08,2008-08-11,1m,,
2008-08-11,2008-08-12,1m,,
2008-08-12,2008-08-13,1m,,
2008-08-13,2008-08-14,1m,,
2008-08-14,2008-08-15,1m,,
2008-08-15,2008-08-18,1m,,
2008-08-18,2008-08-19,1m,,
2008-08-19,2008-08-20,1m,,
2008-08-20,2008-08-21,1m,,-0.05470852017937211
2008-08-21,2008-08-22,1m,,0.009986459038591855
2008-08-22,2008-08-25,1m,,0.05297259434375312
2008-08-25,2008-08-26,1m,,-0.03484995159728932
2008-08-26,2008-08-27,1m,,-0.0191756125542899
2008-08-27,2008-08-28,1m,,0.051915740587161974
2008-08-28,2008-08-29,1m,0.13747629323227084,0.03602526890899771
2008-08-29,2008-09-02,1m,-0.016847006001091458,-0.016141921048425822
2008-09-02,2008-09-03,1m,,-0.04374512860483237
2008-09-03,2008-09-04,1m,0.4387338968944532,0.12946116165150445
2008-09-04,2008-09-05,1m,-0.09383235964730818,-0.04517511177347244
2008-09-05,2008-09-08,1m,,0.039277825794679755
2008-09-08,2008-09-09,1m,,0.18119449274000288
2008-09-09,2008-09-10,1m,,-0.0532280219780219
2008-09-10,2008-09-11,1m,,0.02833572453371569
2008-09-11,2008-09-12,1m,,0.03783185840707959
2008-09-12,2008-09-15,1m,0.6276993092213659,0.2087542087542087
2008-09-15,2008-09-16,1m,,-0.0028516067707380355
2008-09-16,2008-09-17,1m,0.6595539909310635,0.17832258064516138
2008-09-17,2008-09-18,1m,-0.013434862187221785,0.056856187290970084
2008-09-18,2008-09-19,1m,,0.18288153830134335
2008-09-19,2008-09-22,1m,0.22052472009682567,0.05089142697959459
2008-09-22,2008-09-23,1m,0.06953325781197739,0.00811930405965211
2008-09-23,2008-09-24,1m,-0.04574941659804821,-0.012109418973031305
2008-09-24,2008-09-25,1m,-0.10222451365805763,-0.012401352874858662
2008-09-25,2008-09-26,1m,,0.06192535585370851
2008-09-26,2008-09-29,1m,,
2008-09-29,2008-09-30,1m,-0.24436060382796276,-0.05210107893242477
2008-09-30,2008-10-01,1m,,-0.002814731415365479
2008-10-01,2008-10-02,1m,0.41515887741516555,0.1234303215926491
2008-10-02,2008-10-03,1m,,-0.07785760940561726
2008-10-03,2008-10-06,1m,0.26605060150613125,0.07268496717542439
2008-10-06,2008-10-07,1m,,0.045690655101114475
2008-10-07,2008-10-08,1m,0.10703587403815629,0.026588723364133315
2008-10-08,2008-10-09,1m,0.3830619439374463,0.08663987945755913
2008-10-09,2008-10-10,1m,,0.05714451134784615
2008-10-10,2008-10-13,1m,,
2008-10-13,2008-10-14,1m,,
2008-10-14,2008-10-15,1m,,
2008-10-15,2008-10-16,1m,,
2008-10-16,2008-10-17,1m,,
2008-10-17,2008-10-20,1m,,
2008-10-20,2008-10-21,1m,,
2008-10-21,2008-10-22,1m,,
2008-10-22,2008-10-23,1m,-0.02491806708620148,-0.0055074744295828815
2008-10-23,2008-10-24,1m,,0.06641336520947161
2008-10-24,2008-10-27,1m,-0.05560630157572788,-0.05621122112211219
2008-10-27,2008-10-28,1m,-0.07460327812468559,0.15838917180380596
2008-10-28,2008-10-29,1m,0.1575277539545259,0.05747739736179036
2008-10-29,2008-10-30,1m,,-0.022694489854793498
2008-10-30,2008-10-31,1m,,-0.05394558224635526
2008-10-31,2008-11-03,1m,,-0.13084542366424323
2008-11-03,2008-11-04,1m,,-0.00709610747502587
2008-11-04,2008-11-05,1m,0.33248605518691976,0.09230474732006111
2008-11-05,2008-11-06,1m,0.3792468455868021,0.11627329192546565
2008-11-06,2008-11-07,1m,,-0.0559488970703923
2008-11-07,2008-11-10,1m,,-0.031206848936757847
2008-11-10,2008-11-11,1m,,-0.0157827860629971
2008-11-11,2008-11-12,1m,0.2098026223820444,0.03741451867438217
2008-11-12,2008-11-13,1m,,0.06245198112172079
2008-11-13,2008-11-14,1m,,0.07107337370183697
2008-11-14,2008-11-17,1m,,
2008-11-17,2008-11-18,1m,,
2008-11-18,2008-11-19,1m,,
2008-11-19,2008-11-20,1m,0.23374188436353993,0.019654088050314433
2008-11-20,2008-11-21,1m,-0.155364218737841,-0.0250273787283386
2008-11-21,2008-11-24,1m,,-0.02203647416413368
2008-11-24,2008-11-25,1m,-0.09131117669258815,-0.041410205047893056
2008-11-25,2008-11-26,1m,,-0.0288158487167941
2008-11-26,2008-11-28,1m,-0.000462241168706079,0.0021276595744681437
2008-11-28,2008-12-01,1m,0.33254863327701334,0.2092940337532685
2008-12-01,2008-12-02,1m,-0.05132639121064542,0.02546201232032841
2008-12-02,2008-12-03,1m,-0.08684501439715131,-0.009536452548020824
2008-12-03,2008-12-04,1m,,-0.011820843726276786
2008-12-04,2008-12-05,1m,-0.15335027620506692,-0.027147729118172426
2008-12-05,2008-12-08,1m,,-0.006037821827295509
2008-12-08,2008-12-09,1m,,-0.03010535430798089
2008-12-09,2008-12-10,1m,,-0.06486234251049927
2008-12-10,2008-12-11,1m,-0.04128602860098474,-0.04636128555596608
2008-12-11,2008-12-12,1m,,-0.02224469160768472
2008-12-12,2008-12-15,1m,,-0.012698917886696304
2008-12-15,2008-12-16,1m,,0.02763133975640808
2008-12-16,2008-12-17,1m,,-0.05861297539149879
2008-12-17,2008-12-18,1m,,-0.08090957165520896
2008-12-18,2008-12-19,1m,-0.16452958912627091,-0.0897415211849365
2008-12-19,2008-12-22,1m,,-0.07599734507091449
2008-12-22,2008-12-23,1m,,-0.009059921062073983
2008-12-23,2008-12-24,1m,,-0.015764367918003952
2008-12-24,2008-12-26,1m,,-0.049118387909319994
2008-12-26,2008-12-29,1m,,-0.04604959471186687
2008-12-29,2008-12-30,1m,,-0.010962576664585555
2008-12-30,2008-12-31,1m,,-0.034221701285475525
2008-12-31,2009-01-02,1m,,0.028232636928289034
2009-01-02,2009-01-05,1m,,-0.011599356532046579
2009-01-05,2009-01-06,1m,,-0.02185584358347692
2009-01-06,2009-01-07,1m,0.2722623451392925,0.0676500508647
2009-01-07,2009-01-08,1m,,-0.04427117748116838
2009-01-08,2009-01-09,1m,,-0.027796742416853926
2009-01-09,2009-01-12,1m,,
2009-01-12,2009-01-13,1m,,
2009-01-13,2009-01-14,1m,,
2009-01-14,2009-01-15,1m,,
2009-01-15,2009-01-16,1m,,
2009-01-16,2009-01-20,1m,,
2009-01-20,2009-01-21,1m,,
2009-01-21,2009-01-22,1m,,-0.03644501278772394
2009-01-22,2009-01-23,1m,,-0.024560108848557638
2009-01-23,2009-01-26,1m,,-0.05785162869516125
2009-01-26,2009-01-27,1m,,-0.049758037468257355
2009-01-27,2009-01-28,1m,,0.03596469104665845
2009-01-28,2009-01-29,1m,0.17622578034591552,0.04224312857406387
2009-01-29,2009-01-30,1m,0.10174100940816388,0.005702280912365021
2009-01-30,2009-02-02,1m,,-0.05430258445455416
2009-02-02,2009-02-03,1m,,-0.04422198464379412
2009-02-03,2009-02-04,1m,0.005048991691535498,-0.0182770994139968
2009-02-04,2009-02-05,1m,,0.02065527065527073
2009-02-05,2009-02-06,1m,,0.08353089533417402
2009-02-06,2009-02-09,1m,,-0.0503372104388623
2009-02-09,2009-02-10,1m,0.25881619766952535,0.0810942486175732
2009-02-10,2009-02-11,1m,,-0.0647354694485841
2009-02-11,2009-02-12,1m,,-0.060506241331483857
2009-02-12,2009-02-13,1m,,-0.022062649599334017
2009-02-13,2009-02-17,1m,,
2009-02-17,2009-02-18,1m,,
2009-02-18,2009-02-19,1m,,-0.03723404255319129
2009-02-19,2009-02-20,1m,0.07041540254814227,0.0018940551108941328
2009-02-20,2009-02-23,1m,0.10280036915567003,0.049985087980912724
2009-02-23,2009-02-24,1m,,-0.08637022177644049
2009-02-24,2009-02-25,1m,-0.04083787995849497,-0.021439509954058078
2009-02-25,2009-02-26,1m,-0.028891816614482035,-0.01526619627966641
2009-02-26,2009-02-27,1m,0.060974526042760324,0.02231004589495167
2009-02-27,2009-03-02,1m,0.32043893477703755,0.133246921581335
2009-03-02,2009-03-03,1m,-0.12405486044680603,-0.08407585103952486
2009-03-03,2009-03-04,1m,-0.08752423142734478,-0.02842398427260817
2009-03-04,2009-03-05,1m,,0.02213650846889137
2009-03-05,2009-03-06,1m,-0.06351396534813225,-0.03731043889914143
2009-03-06,2009-03-09,1m,-0.0818493272902846,-0.06024691358024681
2009-03-09,2009-03-10,1m,,0.07768615796743505
2009-03-10,2009-03-11,1m,,-0.009944454398853275
2009-03-11,2009-03-12,1m,,0.04767649687220743
2009-03-12,2009-03-13,1m,0.035538382824200854,0.01808679845489669
2009-03-13,2009-03-16,1m,,-0.021880492091388204
2009-03-16,2009-03-17,1m,-0.09555670575689301,-0.009701714820645746
2009-03-17,2009-03-18,1m,,0.035529138362531354
2009-03-18,2009-03-19,1m,0.14438247886534672,0.0367316341829087
2009-03-19,2009-03-20,1m,0.09544557341470616,7.576140209142324e-05
2009-03-20,2009-03-23,1m,,0.2072694947898659
2009-03-23,2009-03-24,1m,,0.004990548204159007
2009-03-24,2009-03-25,1m,,-0.030307569402835632
2009-03-25,2009-03-26,1m,,0.0012596724851539065
2009-03-26,2009-03-27,1m,,-0.01863865719287383
2009-03-27,2009-03-30,1m,,0.028250624501042765
2009-03-30,2009-03-31,1m,,-0.02755982738328755
2009-03-31,2009-04-01,1m,,-0.016730305466237994
2009-04-01,2009-04-02,1m,,0.08537463976945237
2009-04-02,2009-04-03,1m,,-0.05214656083355851
2009-04-03,2009-04-06,1m,,-0.059343171897734526
2009-04-06,2009-04-07,1m,,-0.027335203727059776
2009-04-07,2009-04-08,1m,,-0.03430695698353703
2009-04-08,2009-04-09,1m,,0.07883658629927304
2009-04-09,2009-04-13,1m,,
2009-04-13,2009-04-14,1m,,
2009-04-14,2009-04-15,1m,,
2009-04-15,2009-04-16,1m,-0.0423428511787014,-0.03125000000000011
2009-04-16,2009-04-17,1m,,-0.05697463367125577
2009-04-17,2009-04-20,1m,,0.10660754289937446
2009-04-20,2009-04-21,1m,,-0.01863874345549743
2009-04-21,2009-04-22,1m,,-0.0065744778768821455
2009-04-22,2009-04-23,1m,,-0.007885956930542837
2009-04-23,2009-04-24,1m,,0.02054235343439026
2009-04-24,2009-04-27,1m,,-0.025190134962852273
2009-04-27,2009-04-28,1m,,-0.039594017094017
2009-04-28,2009-04-29,1m,,-0.0009613703897921599
2009-04-29,2009-04-30,1m,,-0.02371166613974085
2009-04-30,2009-05-01,1m,,-0.029979559391323907
2009-05-01,2009-05-04,1m,,0.08319043425870132
2009-05-04,2009-05-05,1m,,-0.039975940406236754
2009-05-05,2009-05-06,1m,,0.00813487385050693
2009-05-06,2009-05-07,1m,,0.01211305518169592
2009-05-07,2009-05-08,1m,,0.015546336005966888
2009-05-08,2009-05-11,1m,,
2009-05-11,2009-05-12,1m,,
2009-05-12,2009-05-13,1m,,
2009-05-13,2009-05-14,1m,,
2009-05-14,2009-05-15,1m,,
2009-05-15,2009-05-18,1m,,
2009-05-18,2009-05-19,1m,,
2009-05-19,2009-05-20,1m,,
2009-05-20,2009-05-21,1m,0.17268984117226416,0.036832412523020386
2009-05-21,2009-05-22,1m,,-0.015666406858924398
2009-05-22,2009-05-26,1m,,0.006681168427594697
2009-05-26,2009-05-27,1m,0.057018176935460296,0.003373223034294437
2009-05-27,2009-05-28,1m,,-0.004780938945058377
2009-05-28,2009-05-29,1m,-0.12450542077565785,-0.0015005528352550757
2009-05-29,2009-06-01,1m,,0.08602612581643188
2009-06-01,2009-06-02,1m,,-0.025429082868274167
2009-06-02,2009-06-03,1m,,0.03845744680851082
2009-06-03,2009-06-04,1m,,0.007256967192460717
2009-06-04,2009-06-05,1m,,-0.03303055326176707
2009-06-05,2009-06-08,1m,,-0.05480385986993919
2009-06-08,2009-06-09,1m,,-0.05789849892780552
2009-06-09,2009-06-10,1m,,-0.006934428048374519
2009-06-10,2009-06-11,1m,,-0.02614988213365499
2009-06-11,2009-06-12,1m,-0.03428692284883472,-0.0396900083033489
2009-06-12,2009-06-15,1m,,0.054412928014464734
2009-06-15,2009-06-16,1m,,-0.012446220036877786
2009-06-16,2009-06-17,1m,,-0.06265813365084094
2009-06-17,2009-06-18,1m,-0.1030803368904214,-0.04328621908127184
2009-06-18,2009-06-19,1m,,-0.06443127773201873
2009-06-19,2009-06-22,1m,,0.09950305267641646
2009-06-22,2009-06-23,1m,,-0.03433857070451074
2009-06-23,2009-06-24,1m,,-0.044540416785909365
2009-06-24,2009-06-25,1m,,-0.0030285822449366284
2009-06-25,2009-06-26,1m,,-0.05383623468729848
2009-06-26,2009-06-29,1m,,-0.03649061281252852
2009-06-29,2009-06-30,1m,0.04123544935753287,-0.0009014609884985259
2009-06-30,2009-07-01,1m,,0.002484738795668351
2009-07-01,2009-07-02,1m,0.17247802664623513,0.05543800253914566
2009-07-02,2009-07-06,1m,,-0.037320989440185026
2009-07-06,2009-07-07,1m,,0.025296002228722747
2009-07-07,2009-07-08,1m,,-0.007459704276009171
2009-07-08,2009-07-09,1m,,-0.05875851906428431
2009-07-09,2009-07-10,1m,,-0.05191529463939215
2009-07-10,2009-07-13,1m,,
2009-07-13,2009-07-14,1m,,
2009-07-14,2009-07-15,1m,,
2009-07-15,2009-07-16,1m,,
2009-07-16,2009-07-17,1m,,
2009-07-17,2009-07-20,1m,,
2009-07-20,2009-07-21,1m,,
2009-07-21,2009-07-22,1m,,
2009-07-22,2009-07-23,1m,0.0988276978484477,0.10447761194029859
2009-07-23,2009-07-24,1m,,-0.027002700270027158
2009-07-24,2009-07-27,1m,-0.02523903977370001,-0.003714372346876993
2009-07-27,2009-07-28,1m,,-0.0069296766150915845
2009-07-28,2009-07-29,1m,0.01907337142674015,-0.004178072323872795
2009-07-29,2009-07-30,1m,,0.00967982129560685
2009-07-30,2009-07-31,1m,-0.0013008743563911462,0.00042643923240914816
2009-07-31,2009-08-03,1m,,0.011167725273958373
2009-08-03,2009-08-04,1m,-0.07242563222033305,-0.03487730907085762
2009-08-04,2009-08-05,1m,-0.06577825423680006,-0.04049910119488209
2009-08-05,2009-08-06,1m,,0.010075566750629816
2009-08-06,2009-08-07,1m,,0.005269402568397696
2009-08-07,2009-08-10,1m,,-0.0584276099097808
2009-08-10,2009-08-11,1m,,-0.011140282409706992
2009-08-11,2009-08-12,1m,,-0.003944217495421842
2009-08-12,2009-08-13,1m,,-0.018768768768768873
2009-08-13,2009-08-14,1m,,-0.0461317020510974
2009-08-14,2009-08-17,1m,,
2009-08-17,2009-08-18,1m,,
2009-08-18,2009-08-19,1m,,
2009-08-19,2009-08-20,1m,,-0.03809523809523807
2009-08-20,2009-08-21,1m,,0.08326352822918404
2009-08-21,2009-08-24,1m,,-0.054684894964988295
2009-08-24,2009-08-25,1m,,-0.00965824665676096
2009-08-25,2009-08-26,1m,,-0.026947574718275247
2009-08-26,2009-08-27,1m,-0.06164659069124667,-0.024552471670225118
2009-08-27,2009-08-28,1m,,-0.021466314398943087
2009-08-28,2009-08-31,1m,-0.027793440546078463,-0.03586445708632213
2009-08-31,2009-09-01,1m,0.13986976407505058,0.1285988483685223
2009-09-01,2009-09-02,1m,-0.051881412915737224,-0.03057407708570492
2009-09-02,2009-09-03,1m,,-0.07153044432254518
2009-09-03,2009-09-04,1m,,-0.029753602975360227
2009-09-04,2009-09-08,1m,,-0.0536253776435045
2009-09-08,2009-09-09,1m,,-0.04857703631010801
2009-09-09,2009-09-10,1m,,0.015579295434312579
2009-09-10,2009-09-11,1m,,0.00325860271115741
2009-09-11,2009-09-14,1m,,-0.03453748968319492
2009-09-14,2009-09-15,1m,,-0.02506329113924055
2009-09-15,2009-09-16,1m,,0.08317460317460323
2009-09-16,2009-09-17,1m,,-0.022482893450635366
2009-09-17,2009-09-18,1m,,0.002445400118053831
2009-09-18,2009-09-21,1m,,-0.07557272978194851
2009-09-21,2009-09-22,1m,,-0.03094968908988116
2009-09-22,2009-09-23,1m,,-0.006677747645291943
2009-09-23,2009-09-24,1m,,0.02057281161758784
2009-09-24,2009-09-25,1m,0.014761895076707887,-0.017113156948937225
2009-09-25,2009-09-28,1m,,0.013398863293154983
2009-09-28,2009-09-29,1m,-0.02707623198187148,-0.027345265141020647
2009-09-29,2009-09-30,1m,0.020452152574936378,0.0048960635648938045
2009-09-30,2009-10-01,1m,,0.10374474589224292
2009-10-01,2009-10-02,1m,-0.024485353922814146,-0.028478641019235695
2009-10-02,2009-10-05,1m,,-0.05617893102239124
2009-10-05,2009-10-06,1m,,0.007510557545303831
2009-10-06,2009-10-07,1m,,-0.0377777777777778
2009-10-07,2009-10-08,1m,,0.003409546730846369
2009-10-08,2009-10-09,1m,,-0.07159413571304374
2009-10-09,2009-10-12,1m,,
2009-10-12,2009-10-13,1m,,
2009-10-13,2009-10-14,1m,,
2009-10-14,2009-10-15,1m,,
2009-10-15,2009-10-16,1m,,
2009-10-16,2009-10-19,1m,,
2009-10-19,2009-10-20,1m,,
2009-10-20,2009-10-21,1m,,
2009-10-21,2009-10-22,1m,,-0.03505154639175245
2009-10-22,2009-10-23,1m,,0.029859935354779044
2009-10-23,2009-10-26,1m,,0.03239550429736293
2009-10-26,2009-10-27,1m,-0.012545627110015167,-0.023885350318471277
2009-10-27,2009-10-28,1m,0.2485397486838623,0.07240372206751333
2009-10-28,2009-10-29,1m,,-0.0066810344827588075
2009-10-29,2009-10-30,1m,0.6047182128869049,0.17647058823529416
2009-10-30,2009-11-02,1m,,-0.0571152268198335
2009-11-02,2009-11-03,1m,,-0.02982561635598302
2009-11-03,2009-11-04,1m,,-0.034694934356818696
2009-11-04,2009-11-05,1m,,-0.0017308524448290674
2009-11-05,2009-11-06,1m,,-0.060959484658416496
2009-11-06,2009-11-09,1m,,0.07257037770547448
2009-11-09,2009-11-10,1m,,-0.036988780311255964
2009-11-10,2009-11-11,1m,,0.004707266843189117
2009-11-11,2009-11-12,1m,,0.03516819571865448
2009-11-12,2009-11-13,1m,,-0.0440558959179459
2009-11-13,2009-11-16,1m,,
2009-11-16,2009-11-17,1m,,
2009-11-17,2009-11-18,1m,,
2009-11-18,2009-11-19,1m,0.057278401949151236,-0.011099899091826404
2009-11-19,2009-11-20,1m,-0.08323240277554123,-0.08729792147806026
2009-11-20,2009-11-23,1m,,-0.029299569840110395
2009-11-23,2009-11-24,1m,,-0.05779862623555032
2009-11-24,2009-11-25,1m,,0.00530158178341722
2009-11-25,2009-11-27,1m,,0.13707826973740134
2009-11-27,2009-11-30,1m,,-0.06329670329670323
2009-11-30,2009-12-01,1m,,-0.05839199703593945
2009-12-01,2009-12-02,1m,,-0.04819277108433717
2009-12-02,2009-12-03,1m,,-0.017012448132780245
2009-12-03,2009-12-04,1m,,-0.006262473332874552
2009-12-04,2009-12-07,1m,-0.0790581201851982,-0.05459770114942519
2009-12-07,2009-12-08,1m,0.11599065469462144,0.013069226056769523
2009-12-08,2009-12-09,1m,,-0.052911093627065364
2009-12-09,2009-12-10,1m,,-0.03920765027322404
2009-12-10,2009-12-11,1m,,-0.03197307530500626
2009-12-11,2009-12-14,1m,,-0.03375224416517064
2009-12-14,2009-12-15,1m,,0.00249321698320748
2009-12-15,2009-12-16,1m,,-0.041669599493207476
2009-12-16,2009-12-17,1m,0.1275829482622639,0.026373626373626502
2009-12-17,2009-12-18,1m,,-0.03584961515689766
2009-12-18,2009-12-21,1m,,-0.048357098574085544
2009-12-21,2009-12-22,1m,-0.10566378973482848,-0.05459098497495818
2009-12-22,2009-12-23,1m,,0.0015960584296175195
2009-12-23,2009-12-24,1m,,-0.0073135056070210425
2009-12-24,2009-12-28,1m,,-0.05727998878923779
2009-12-28,2009-12-29,1m,,-0.02588588383752255
2009-12-29,2009-12-30,1m,,-0.028392140726262727
2009-12-30,2009-12-31,1m,0.13907750165415833,0.03748488512696513
2009-12-31,2010-01-04,1m,,-0.01606099935107075
2010-01-04,2010-01-05,1m,,-0.041315629844308255
2010-01-05,2010-01-06,1m,,-0.036506550218340594
2010-01-06,2010-01-07,1m,,-0.005210918114143759
2010-01-07,2010-01-08,1m,,-0.06137655825122734
2010-01-08,2010-01-11,1m,,
2010-01-11,2010-01-12,1m,,
2010-01-12,2010-01-13,1m,,
2010-01-13,2010-01-14,1m,,
2010-01-14,2010-01-15,1m,,
2010-01-15,2010-01-19,1m,,
2010-01-19,2010-01-20,1m,,
2010-01-20,2010-01-21,1m,0.46615170550158647,0.13170731707317085
2010-01-21,2010-01-22,1m,0.582566984698317,0.1793759512937596
2010-01-22,2010-01-25,1m,,-0.0961658548769827
2010-01-25,2010-01-26,1m,,-0.04665184586364868
2010-01-26,2010-01-27,1m,,-0.025128380691543994
2010-01-27,2010-01-28,1m,,-0.029000000000000026
2010-01-28,2010-01-29,1m,0.043041064221179814,-0.0034134547006117177
2010-01-29,2010-02-01,1m,,-0.059755294443866735
2010-02-01,2010-02-02,1m,,-0.002046484432100426
2010-02-02,2010-02-03,1m,,-0.0206444522940461
2010-02-03,2010-02-04,1m,0.6046378525264877,0.2330989724175232
2010-02-04,2010-02-05,1m,-0.034085912959517906,-0.0290492672985474
2010-02-05,2010-02-08,1m,,-0.054629629629629695
2010-02-08,2010-02-09,1m,,0.0009043343453267738
2010-02-09,2010-02-10,1m,,-0.0333289071836409
2010-02-10,2010-02-11,1m,,-0.0239549084077032
2010-02-11,2010-02-12,1m,,-0.04084645669291331
2010-02-12,2010-02-16,1m,,
2010-02-16,2010-02-17,1m,,
2010-02-17,2010-02-18,1m,-0.12587760350292343,-0.04668049792531115
2010-02-18,2010-02-19,1m,,-0.03482167930356639
2010-02-19,2010-02-22,1m,,-0.05919180421172443
2010-02-22,2010-02-23,1m,0.14106387805399545,0.03533200719901486
2010-02-23,2010-02-24,1m,,-0.0382543103448274
2010-02-24,2010-02-25,1m,-0.03775070322620766,-0.03598061148396725
2010-02-25,2010-02-26,1m,,-0.03137996219281647
2010-02-26,2010-03-01,1m,,-0.008648025367541057
2010-03-01,2010-03-02,1m,-0.04202651512459121,-0.0239520958083832
2010-03-02,2010-03-03,1m,,-0.0276858260607884
2010-03-03,2010-03-04,1m,,-0.01730418943533696
2010-03-04,2010-03-05,1m,,0.011013215859030812
2010-03-05,2010-03-08,1m,,-0.03019323671497587
2010-03-08,2010-03-09,1m,,0.006423662981774658
2010-03-09,2010-03-10,1m,,0.003669724770642091
2010-03-10,2010-03-11,1m,,-0.011439753142169051
2010-03-11,2010-03-12,1m,,-0.03869992441421033
2010-03-12,2010-03-15,1m,,-0.04554211296909916
2010-03-15,2010-03-16,1m,,-0.007989146819415094
2010-03-16,2010-03-17,1m,,-0.03980060752395054
2010-03-17,2010-03-18,1m,-0.07216700937304643,-0.028277634961439646
2010-03-18,2010-03-19,1m,,-0.0317354391428466
2010-03-19,2010-03-22,1m,,-0.03453415245919511
2010-03-22,2010-03-23,1m,,0.002660585328772447
